ID,Content,Device,Protocol,Pleasantness_standardized,Attention_standardized,Gender,Unaided_Recall,Aided_Recall,BRAND,luminance,luminance_std,saturation,saturation_std,hue,hue_std,contrast,contrast_std,feature_complexity,feature_complexity_std,entropy,texture_contrast,motion_per_frame,motion_per_frame_std,motion_video,volume_dbfs,volume_dbfs_std,diff_percent,diff_percent_std,Age,GSR_standardized_all,FAA_sign_GSR_standardized,Pleasantness_sign_GSR_standardized,FAA_sign,Pleasantness_sign,Mean_ISC,Alpha_ISC,Beta_ISC,Gamma_ISC,Theta_ISC,Delta_ISC,Position,First_Brand,Duration_AD,Beta_standardized,Gamma_standardized,Alpha_standardized,Delta_standardized,mean_loudness,std_loudness,onset_density,mean_timbre_centroid,std_timbre_centroid,Asymmetry_Delta_standardized,Asymmetry_Theta_standardized,Asymmetry_Beta_standardized,Asymmetry_Gamma_standardized
s1052,MULTICENTRUM,TV,YouTube,-0.13678338919975033,0.9920483174523745,Femmina,1,1,0.3225806451612903,0.5264862706640616,0.8132225215850042,-0.5239610842992057,0.7517604017912736,0.39875251278338114,0.8218311163759116,-0.3438046140072668,0.9147126127595491,0.847344529322964,1.3401279566044608,-0.0003737542258182945,0.5141164424565474,0.13776800595488753,0.9566228177575924,0.5216861264368141,0.10307622780428936,0.5065342243751013,-0.013020335106304027,0.9581887163634406,0.6786619742489776,1.6051722132312438,-0.2710676299953771,-1.0635126604208365,-0.0967741935483871,-0.6129032258064516,0.6002558600422409,0.8695848689729657,0.9170678486841212,0.9588718976765206,0.6359819158131375,-0.3802272309355404,4.0,1.0,15,1.0137913954607691,0.9920027797029248,0.9327782067850742,0.9333710319283711,-0.042179973826993435,0.16083977269403088,0.11905270413875149,-0.030356855639732686,0.39060352619322697,0.4755095735833046,0.5977460301684709,-0.0977961739279704,-0.7270127044905198
s1054,ALFA ROMEO,Laptop,VOD,0.16485513748002034,-0.05707638914918191,Maschio,1,1,0.6557377049180327,-0.6877764924431499,0.6021306535498862,0.06043777947521984,1.1946238178996795,0.8488697304480551,1.0306186694918509,0.26953159888977984,0.9580751990375367,-0.1768110729883706,0.7407035945791838,0.06426691152207518,0.6493693928977496,-0.02603798315893806,0.8813085455922915,-0.0693915798465974,0.23890795793216085,0.3316172941007749,0.09530429890205616,0.5410910501782946,-0.4440587023111008,-0.89064713975272,-0.3069488294198879,-0.06011305990877837,0.3442622950819672,0.08196721311475409,0.266071926132303,0.157284918764277,0.4732951641468634,0.3238475583382232,0.0928387488122983,0.2830932405998531,2.0,1.0,30,0.01982424603205731,-0.221054960506164,-0.09644732260285087,0.05736964089266416,0.22719655909050282,-0.0953004077247102,0.11452726450883498,0.619036754870232,0.23497967594531483,0.5815731572469627,0.42225496083414854,0.3075571024678974,0.32443302100283733
s1054,AMAZON,Laptop,VOD,-0.6559287405339759,0.1511198042157975,Maschio,1,1,0.13114754098360656,-0.08960181472889629,0.8616383500199187,0.23683610265739885,0.8444539957574513,-0.3360979140007475,0.42603587419302513,-0.30219292339471776,1.1619222263010884,0.08748764865779582,0.7116233528007176,0.1713627851667269,-0.5432499987122369,-0.32712272326907776,1.0566666903537612,-0.8396596065166895,-0.5047048598478195,1.5224356232525953,0.006003665750687037,1.0439391393770532,-0.4440587023111008,0.5514276241450915,-0.3048046505859976,-0.3638806354139753,-0.5409836065573771,-0.639344262295082,0.1648064245740751,0.2624952576180944,0.3772148341888434,0.4059120893908056,-0.4079547553463117,0.1863646970189438,4.0,0.0,30,0.08504626339152466,0.2826937450523275,-0.023287605116648378,-0.0532171925331745,-0.1338213900507363,-0.11948305810627678,-0.7144509949713278,-0.6357418653396515,-0.6729732811408065,-0.12417634610994387,-0.2110913273992801,-0.37837957563291,-0.08759366532634104
s1054,COOP,Laptop,VOD,-0.05597166657785128,-0.4558562869906827,Maschio,0,0,0.04918032786885246,0.047776638490152186,1.0079284333612881,-0.5968267781443646,0.8296698706949445,-0.26927523814993387,0.565035648647712,0.27347205612357023,0.7559670852484638,0.7077553335321588,1.1292003638892323,0.16392014954851544,0.18611449784595088,-0.019122626938874173,0.9783331921618795,-0.051395743344559784,0.09072223355262993,0.7851216463405055,0.02264462126219968,1.1863208900758402,-0.4440587023111008,0.9529417154702671,-0.340113537679159,-0.05513443876717109,-0.4098360655737705,-0.18032786885245902,0.1042237640051052,0.0761908799121684,-0.2120733553999715,0.3020508379026824,0.1981700898215576,0.156780367789089,5.0,0.0,30,-0.2244829691395011,-0.12523589346068503,-0.5403915376144743,-0.1597651567734595,0.03881008976819191,-0.03495651952355903,0.4230407852531006,0.35157763296055206,0.27426203901178126,-0.051600666920392974,-0.19054257328664945,-0.012306679823666618,-0.19288437531765007
s1055,ALFA ROMEO,TV,VOD,0.13459963173246647,-0.11143637754611777,Femmina,0,1,0.6557377049180327,-0.6877764924431499,0.6021306535498862,0.06043777947521984,1.1946238178996795,0.8488697304480551,1.0306186694918509,0.26953159888977984,0.9580751990375367,-0.1768110729883706,0.7407035945791838,0.06426691152207518,0.6493693928977496,-0.02603798315893806,0.8813085455922915,-0.0693915798465974,0.23890795793216085,0.3316172941007749,0.09530429890205616,0.5410910501782946,-0.37801630957227267,-1.5028319842128506,1.0067821280723837,0.5121707249183723,-0.6721311475409836,-0.3442622950819672,0.4234884362915158,-0.1320633257711625,0.955789083072228,0.9371007862354536,0.2699274229137568,0.0866882150073034,2.0,1.0,30,-0.533185480554594,-0.3376044541478191,-0.17678243567401475,-0.00375188853950945,0.22719655909050282,-0.0953004077247102,0.11452726450883498,0.619036754870232,0.23497967594531483,0.3451157996058797,-0.09305782808140431,0.7201498290715449,0.7356317670841993
s1055,AMAZON,TV,VOD,-0.011411489469631742,0.10331936453182317,Femmina,1,0,0.13114754098360656,-0.08960181472889629,0.8616383500199187,0.23683610265739885,0.8444539957574513,-0.3360979140007475,0.42603587419302513,-0.30219292339471776,1.1619222263010884,0.08748764865779582,0.7116233528007176,0.1713627851667269,-0.5432499987122369,-0.32712272326907776,1.0566666903537612,-0.8396596065166895,-0.5047048598478195,1.5224356232525953,0.006003665750687037,1.0439391393770532,-0.37801630957227267,1.0146118087351068,-0.7134443911008564,-0.6777493047329751,-0.7049180327868853,-0.6721311475409836,0.4043357958863147,0.4414243604573865,0.1897335674334438,0.8003743930800535,0.3468970731727148,0.2432495852879752,4.0,0.0,30,-0.4159914794297733,0.26787377287343583,-0.017759075967783696,0.3440302106121448,-0.1338213900507363,-0.11948305810627678,-0.7144509949713278,-0.6357418653396515,-0.6729732811408065,-0.0978047672756333,0.026863590460074475,-0.6693627637907957,-1.0632143806711185
s1055,COOP,TV,VOD,0.13535801046247525,-0.011019422068581884,Femmina,0,0,0.04918032786885246,0.047776638490152186,1.0079284333612881,-0.5968267781443646,0.8296698706949445,-0.26927523814993387,0.565035648647712,0.27347205612357023,0.7559670852484638,0.7077553335321588,1.1292003638892323,0.16392014954851544,0.18611449784595088,-0.019122626938874173,0.9783331921618795,-0.051395743344559784,0.09072223355262993,0.7851216463405055,0.02264462126219968,1.1863208900758402,-0.37801630957227267,0.9204771761735124,-0.44493911177667994,-0.39460270418435917,-0.47540983606557374,-0.4426229508196721,0.3837051256281609,0.2772877964038826,0.3533568098307951,0.8116052043649671,0.2976621320292619,0.1786136855118976,5.0,0.0,30,0.2872994195090776,0.8818590383599204,-0.06987534629047455,0.47064864621548336,0.03881008976819191,-0.03495651952355903,0.4230407852531006,0.35157763296055206,0.27426203901178126,0.0470151164061324,0.14133035317057407,-0.8825071600510019,-1.4272641075329904
s1056,AMAZON,Smartphone,YouTube,0.04194422910126704,-0.3749623468457711,Femmina,0,0,0.13114754098360656,-0.08960181472889629,0.8616383500199187,0.23683610265739885,0.8444539957574513,-0.3360979140007475,0.42603587419302513,-0.30219292339471776,1.1619222263010884,0.08748764865779582,0.7116233528007176,0.1713627851667269,-0.5432499987122369,-0.32712272326907776,1.0566666903537612,-0.8396596065166895,-0.5047048598478195,1.5224356232525953,0.006003665750687037,1.0439391393770532,-1.6988641643488356,-0.07539567278849,-0.009294763199769253,0.009872670548392498,-0.08196721311475409,-0.3442622950819672,0.4689152838520753,0.6098652263283879,0.3906539301269811,0.9893040500613964,0.1427833780077046,0.211969834735907,5.0,0.0,30,-0.28849177632954726,0.31737710375207284,-0.4502092440197929,-0.4205602765402064,-0.1338213900507363,-0.11948305810627678,-0.7144509949713278,-0.6357418653396515,-0.6729732811408065,-0.5685267515097067,0.058854618602501546,-0.11177859132026562,-0.6299840482544766
s1056,COOP,Smartphone,YouTube,0.00038007280915368754,-0.16867454796528372,Femmina,0,0,0.04918032786885246,0.047776638490152186,1.0079284333612881,-0.5968267781443646,0.8296698706949445,-0.26927523814993387,0.565035648647712,0.27347205612357023,0.7559670852484638,0.7077553335321588,1.1292003638892323,0.16392014954851544,0.18611449784595088,-0.019122626938874173,0.9783331921618795,-0.051395743344559784,0.09072223355262993,0.7851216463405055,0.02264462126219968,1.1863208900758402,-1.6988641643488356,-0.5515911413541511,0.06862714588401757,0.15508579932591113,-0.14754098360655737,-0.3114754098360656,0.1571592970401075,0.3103672343246063,0.4946188787965321,0.8793651611138048,-0.8291996559049484,-0.0693551331294572,4.0,0.0,30,0.148937048499554,0.4107303963300528,-0.049635014647647434,-0.3048947123448257,0.03881008976819191,-0.03495651952355903,0.4230407852531006,0.35157763296055206,0.27426203901178126,-0.09618418314684707,0.08378837251926312,-0.179470994747995,-0.9424263281093029
s1056,ORASI,Smartphone,YouTube,0.2534759095840421,-0.17848769944937948,Femmina,0,0,0.8064516129032258,0.8010335988511416,0.927037952846825,0.46149218843055906,1.098403305459613,-0.604438829671007,0.5380155170242948,0.4273463333234322,1.0004901665365378,0.6661214899390698,1.3713249257342748,0.10262414803326263,0.9878470973308632,0.44592006193707434,0.9792462830996653,1.0888390913077475,0.039839598917034515,0.7034933613574328,-0.10873259376948699,1.1306185901196193,-1.6988641643488356,-1.5755972661235216,0.20060038359357912,0.35461301930530936,-0.16129032258064516,-0.22580645161290322,-0.009350245474372,0.1164240131156063,-0.142915076570387,0.0159955217995879,-0.1440388125695721,0.1077831268529044,1.0,1.0,15,-0.21276775950423332,-0.2697352188965715,0.10062435190425187,0.2735917404576644,-0.05225778435249653,0.14033277691103824,0.16924394367055293,1.0274767641294449,0.5507567729392413,-0.0065094466267759405,0.2979153732299436,0.299942716231253,0.4608801605757479
